Nº DE INSCRICIÓN; TIPO ENTIDADE; NOME; ENDEREZO; CÓD. POSTAL; CÓDIGO DE PROVINCIA; PROVINCIA; CÓDIGO DE CONCELLO; CONCELLO; TELÉFONO; DATA DE ALTA; TIPO_MODALIDADE; MODALIDADE; TIPO_ESPECIALIDADE; ESPECIALIDADE
C-06115;CLUBE DEPORTIVO;ESPELEO C. REI CINTOLO;PARDO DE CELA 10, BAIXO;27740;27;LUGO;27030;MONDOÑEDO;982521331;27/01/1999;1;ACTIVIDADES SUBACUÁTICAS;0;;
C-06115;CLUBE DEPORTIVO;ESPELEO C. REI CINTOLO;PARDO DE CELA 10, BAIXO;27740;27;LUGO;27030;MONDOÑEDO;982521331;27/01/1999;13;CICLISMO;0;;
C-06115;CLUBE DEPORTIVO;ESPELEO C. REI CINTOLO;PARDO DE CELA 10, BAIXO;27740;27;LUGO;27030;MONDOÑEDO;982521331;27/01/1999;18;DEPORTES DE INVERNO;0;;
C-06115;CLUBE DEPORTIVO;ESPELEO C. REI CINTOLO;PARDO DE CELA 10, BAIXO;27740;27;LUGO;27030;MONDOÑEDO;982521331;27/01/1999;22;ESPELEOLOXÍA;0;;
C-06115;CLUBE DEPORTIVO;ESPELEO C. REI CINTOLO;PARDO DE CELA 10, BAIXO;27740;27;LUGO;27030;MONDOÑEDO;982521331;27/01/1999;33;MONTAÑISMO;0;;
C-06115;CLUBE DEPORTIVO;ESPELEO C. REI CINTOLO;PARDO DE CELA 10, BAIXO;27740;27;LUGO;27030;MONDOÑEDO;982521331;27/01/1999;42;PIRAGÜISMO;0;;
C-08873;CLUBE DEPORTIVO;MIRANDA TUNING CLUB;RÚA FORMIGUEIRO, 7;27740;27;LUGO;27030;MONDOÑEDO;982521270;10/04/2006;3;AUTOMOBILISMO;0;;
C-09646;CLUBE DEPORTIVO;MOTO CLUB ENDURO MONDOÑEDO;RÚA CASAS NOVAS, 3;27740;27;LUGO;27030;MONDOÑEDO;675529801;11/02/2008;34;MOTOCICLISMO;0;;
C-08831;CLUBE DEPORTIVO;MOTO CLUBE MONDOÑEDO RUTA N-634;RÚA ALFONSO VII, 31 1º;27740;27;LUGO;27030;MONDOÑEDO;661210369;02/03/2006;34;MOTOCICLISMO;0;;
C-05782;CLUBE DEPORTIVO;MOTO CLUBE RUTA 634;AVDA. DE LOS REMEDIOS , S/N;27740;27;LUGO;27030;MONDOÑEDO;982 507193;30/04/1998;34;MOTOCICLISMO;0;;
C-03316;CLUBE DEPORTIVO;S. D. CULTURAL MINDONIENSE;CAMPO MUNICIPAL VIÑAS DA VEIGA, S/N;27748;27;LUGO;27030;MONDOÑEDO;982-507408;11/11/1991;2;ATLETISMO;0;;
C-03316;CLUBE DEPORTIVO;S. D. CULTURAL MINDONIENSE;CAMPO MUNICIPAL VIÑAS DA VEIGA, S/N;27748;27;LUGO;27030;MONDOÑEDO;982-507408;11/11/1991;24;FÚTBOL;0;;
C-03316;CLUBE DEPORTIVO;S. D. CULTURAL MINDONIENSE;CAMPO MUNICIPAL VIÑAS DA VEIGA, S/N;27748;27;LUGO;27030;MONDOÑEDO;982-507408;11/11/1991;25;FÚTBOL SALA;0;;
C-03933;CLUBE DEPORTIVO;S. D. MIRADOR DE MONDOÑEDO;C.N. 634, KM 592, 5;27740;27;LUGO;27030;MONDOÑEDO;982-507300;31/05/1993;5;BALONCESTO;0;;
C-03933;CLUBE DEPORTIVO;S. D. MIRADOR DE MONDOÑEDO;C.N. 634, KM 592, 5;27740;27;LUGO;27030;MONDOÑEDO;982-507300;31/05/1993;28;HÍPICA;0;;
C-03933;CLUBE DEPORTIVO;S. D. MIRADOR DE MONDOÑEDO;C.N. 634, KM 592, 5;27740;27;LUGO;27030;MONDOÑEDO;982-507300;31/05/1993;48;TENIS;0;;
C-03933;CLUBE DEPORTIVO;S. D. MIRADOR DE MONDOÑEDO;C.N. 634, KM 592, 5;27740;27;LUGO;27030;MONDOÑEDO;982-507300;31/05/1993;49;TENIS DE MESA;0;;
C-00929;CLUBE DEPORTIVO;S. DE CAZADORES A FROUXEIRA DE FOZ;CENTEAS, 15 - OIRÁN;27749;27;LUGO;27030;MONDOÑEDO;696225540;17/10/1986;11;CAZA;0;;
C-06731;CLUBE DEPORTIVO;SOCIEDAD DEPORTIVA VIÑAS DA VEIGA;COMPLEXO DEPORTIVO VIÑAS DA VEIGA;27740;27;LUGO;27030;MONDOÑEDO;982507345;21/09/2000;5;BALONCESTO;0;;
C-06359;CLUBE DEPORTIVO;SOCIEDADE MINDONIENSE DE CAZA;AVDA. SAN LUCAS, 53 - 2º;27740;27;LUGO;27030;MONDOÑEDO;606917062;06/10/1999;11;CAZA;0;;
C-06359;CLUBE DEPORTIVO;SOCIEDADE MINDONIENSE DE CAZA;AVDA. SAN LUCAS, 53 - 2º;27740;27;LUGO;27030;MONDOÑEDO;606917062;06/10/1999;52;TIRO OLÍMPICO;229;TIRO O PRATO;
C-12468;CLUBE DEPORTIVO;TOXIZA CLUBE DE MONTAÑA;VIÑAS DA VEIGA 49 4C;27740;27;LUGO;27030;MONDOÑEDO;630770395;20/11/2015;2;ATLETISMO;0;;
C-12468;CLUBE DEPORTIVO;TOXIZA CLUBE DE MONTAÑA;VIÑAS DA VEIGA 49 4C;27740;27;LUGO;27030;MONDOÑEDO;630770395;20/11/2015;13;CICLISMO;0;;
C-12468;CLUBE DEPORTIVO;TOXIZA CLUBE DE MONTAÑA;VIÑAS DA VEIGA 49 4C;27740;27;LUGO;27030;MONDOÑEDO;630770395;20/11/2015;33;MONTAÑISMO;0;;
C-02977;CLUBE DEPORTIVO;VIDEO C. NUEVA IMAGEN;LODEIRO PIÑEIROA, 7;27740;27;LUGO;27030;MONDOÑEDO;982-521991;11/02/1991;25;FÚTBOL SALA;0;;
C-00989;CLUBE DEPORTIVO;A. D. ESCOLAPIOS;COLEGIO PADRES ESCOLAPIOS;27400;27;LUGO;27031;MONFORTE DE LEMOS;;26/01/1987;54;VOLEIBOL;0;;
C-13870;CLUBE DEPORTIVO;AEROLEMOS;ROBERTO BAAMONDE 56-58 BAIXO;27400;27;LUGO;27031;MONFORTE DE LEMOS;;03/01/2020;17;DEPORTES AÉREOS;0;;
C-10716;CLUBE DEPORTIVO;AGRUPACION CULTURAL CASTELAO;RUA PINGUELA S/N BLOQUE A PISO 6B;27400;27;LUGO;27031;MONFORTE DE LEMOS;666749193;26/01/2011;25;FÚTBOL SALA;0;;
C-01436;CLUBE DEPORTIVO;AGRUPACION DEPORTIVA A GANDARA;CARRETERA DE CHANTADA, S/N;27400;27;LUGO;27031;MONFORTE DE LEMOS;982875435;09/02/1988;2;ATLETISMO;0;;
C-00996;CLUBE DEPORTIVO;AGRUPACION DEPORTIVA RIO CABE;RÚA BENITO VICETTO, 73, 2 ESC., 2º A;27400;27;LUGO;27031;MONFORTE DE LEMOS;661020821;30/01/1987;2;ATLETISMO;0;;
C-00996;CLUBE DEPORTIVO;AGRUPACION DEPORTIVA RIO CABE;RÚA BENITO VICETTO, 73, 2 ESC., 2º A;27400;27;LUGO;27031;MONFORTE DE LEMOS;661020821;30/01/1987;4;BÁDMINTON;0;;
C-00996;CLUBE DEPORTIVO;AGRUPACION DEPORTIVA RIO CABE;RÚA BENITO VICETTO, 73, 2 ESC., 2º A;27400;27;LUGO;27031;MONFORTE DE LEMOS;661020821;30/01/1987;5;BALONCESTO;0;;
C-00996;CLUBE DEPORTIVO;AGRUPACION DEPORTIVA RIO CABE;RÚA BENITO VICETTO, 73, 2 ESC., 2º A;27400;27;LUGO;27031;MONFORTE DE LEMOS;661020821;30/01/1987;6;BALONMÁN;0;;
C-00996;CLUBE DEPORTIVO;AGRUPACION DEPORTIVA RIO CABE;RÚA BENITO VICETTO, 73, 2 ESC., 2º A;27400;27;LUGO;27031;MONFORTE DE LEMOS;661020821;30/01/1987;13;CICLISMO;0;;
C-00996;CLUBE DEPORTIVO;AGRUPACION DEPORTIVA RIO CABE;RÚA BENITO VICETTO, 73, 2 ESC., 2º A;27400;27;LUGO;27031;MONFORTE DE LEMOS;661020821;30/01/1987;25;FÚTBOL SALA;0;;
C-00996;CLUBE DEPORTIVO;AGRUPACION DEPORTIVA RIO CABE;RÚA BENITO VICETTO, 73, 2 ESC., 2º A;27400;27;LUGO;27031;MONFORTE DE LEMOS;661020821;30/01/1987;29;JUDO E D.A.;0;;
C-00996;CLUBE DEPORTIVO;AGRUPACION DEPORTIVA RIO CABE;RÚA BENITO VICETTO, 73, 2 ESC., 2º A;27400;27;LUGO;27031;MONFORTE DE LEMOS;661020821;30/01/1987;30;KÁRATE E D.A.;0;;
C-00996;CLUBE DEPORTIVO;AGRUPACION DEPORTIVA RIO CABE;RÚA BENITO VICETTO, 73, 2 ESC., 2º A;27400;27;LUGO;27031;MONFORTE DE LEMOS;661020821;30/01/1987;31;KUNG-FÚ;0;;
C-00996;CLUBE DEPORTIVO;AGRUPACION DEPORTIVA RIO CABE;RÚA BENITO VICETTO, 73, 2 ESC., 2º A;27400;27;LUGO;27031;MONFORTE DE LEMOS;661020821;30/01/1987;32;LOITA;0;;
C-00996;CLUBE DEPORTIVO;AGRUPACION DEPORTIVA RIO CABE;RÚA BENITO VICETTO, 73, 2 ESC., 2º A;27400;27;LUGO;27031;MONFORTE DE LEMOS;661020821;30/01/1987;36;NATACION;0;;
C-00996;CLUBE DEPORTIVO;AGRUPACION DEPORTIVA RIO CABE;RÚA BENITO VICETTO, 73, 2 ESC., 2º A;27400;27;LUGO;27031;MONFORTE DE LEMOS;661020821;30/01/1987;37;PATINAXE;0;;
C-00996;CLUBE DEPORTIVO;AGRUPACION DEPORTIVA RIO CABE;RÚA BENITO VICETTO, 73, 2 ESC., 2º A;27400;27;LUGO;27031;MONFORTE DE LEMOS;661020821;30/01/1987;39;PENTATLON MOD. E TRIATLON;0;;
C-00996;CLUBE DEPORTIVO;AGRUPACION DEPORTIVA RIO CABE;RÚA BENITO VICETTO, 73, 2 ESC., 2º A;27400;27;LUGO;27031;MONFORTE DE LEMOS;661020821;30/01/1987;47;TAEKWONDO;0;;
C-00996;CLUBE DEPORTIVO;AGRUPACION DEPORTIVA RIO CABE;RÚA BENITO VICETTO, 73, 2 ESC., 2º A;27400;27;LUGO;27031;MONFORTE DE LEMOS;661020821;30/01/1987;48;TENIS;0;;
C-00996;CLUBE DEPORTIVO;AGRUPACION DEPORTIVA RIO CABE;RÚA BENITO VICETTO, 73, 2 ESC., 2º A;27400;27;LUGO;27031;MONFORTE DE LEMOS;661020821;30/01/1987;49;TENIS DE MESA;0;;
C-00996;CLUBE DEPORTIVO;AGRUPACION DEPORTIVA RIO CABE;RÚA BENITO VICETTO, 73, 2 ESC., 2º A;27400;27;LUGO;27031;MONFORTE DE LEMOS;661020821;30/01/1987;50;TIRO CON ARCO;0;;
C-00996;CLUBE DEPORTIVO;AGRUPACION DEPORTIVA RIO CABE;RÚA BENITO VICETTO, 73, 2 ESC., 2º A;27400;27;LUGO;27031;MONFORTE DE LEMOS;661020821;30/01/1987;54;VOLEIBOL;0;;
C-00996;CLUBE DEPORTIVO;AGRUPACION DEPORTIVA RIO CABE;RÚA BENITO VICETTO, 73, 2 ESC., 2º A;27400;27;LUGO;27031;MONFORTE DE LEMOS;661020821;30/01/1987;56;XIMNASIA;0;;
C-01347;CLUBE DEPORTIVO;AGRUPACIÓN DEPORTIVA A PINGUELA MONFORTE;ESTRADA DE SOBER, S/N;27400;27;LUGO;27031;MONFORTE DE LEMOS;982.405061;14/12/1987;54;VOLEIBOL;0;;
C-06149;CLUBE DEPORTIVO;AGRUPACIÓN DEPORTIVA A PONTE VELLA;RÚA IRMÁS DAPENA, 4-1º F;27400;27;LUGO;27031;MONFORTE DE LEMOS;660404370;29/03/1999;13;CICLISMO;147;BIKE TRIAL;
C-06149;CLUBE DEPORTIVO;AGRUPACIÓN DEPORTIVA A PONTE VELLA;RÚA IRMÁS DAPENA, 4-1º F;27400;27;LUGO;27031;MONFORTE DE LEMOS;660404370;29/03/1999;33;MONTAÑISMO;0;;
C-06149;CLUBE DEPORTIVO;AGRUPACIÓN DEPORTIVA A PONTE VELLA;RÚA IRMÁS DAPENA, 4-1º F;27400;27;LUGO;27031;MONFORTE DE LEMOS;660404370;29/03/1999;42;PIRAGÜISMO;0;;
C-14519;CLUBE DEPORTIVO;AGRUPACIÓN DEPORTIVA VETERANS MONFORTE;CARRETERA DE CHANTADA, 3O2;27400;27;LUGO;27031;MONFORTE DE LEMOS;659458607;20/10/2005;24;FÚTBOL;0;;
C-14519;CLUBE DEPORTIVO;AGRUPACIÓN DEPORTIVA VETERANS MONFORTE;CARRETERA DE CHANTADA, 3O2;27400;27;LUGO;27031;MONFORTE DE LEMOS;659458607;20/10/2005;25;FÚTBOL SALA;0;;
C-14519;CLUBE DEPORTIVO;AGRUPACIÓN DEPORTIVA VETERANS MONFORTE;CARRETERA DE CHANTADA, 3O2;27400;27;LUGO;27031;MONFORTE DE LEMOS;659458607;20/10/2005;48;TENIS;0;;
C-11444;CLUBE DEPORTIVO;AHÍ TAS TU;AVDA DE GALICIA, 68 1º;27400;27;LUGO;27031;MONFORTE DE LEMOS;669289491;12/12/2012;59;PÁDEL;0;;
C-12449;CLUBE DEPORTIVO;ASOCIACION DE CAZADORES A FERREIRUA;MALVARON, 33 2º;27400;27;LUGO;27031;MONFORTE DE LEMOS;647529436;10/11/2015;11;CAZA;0;;
C-11217;CLUBE DEPORTIVO;ASOCIACION DE CAZADORES DE VILLAMARIN;CARRETERA DE LA PENELA, 6;27400;27;LUGO;27031;MONFORTE DE LEMOS;650164429;07/05/2012;11;CAZA;0;;
C-01003;CLUBE DEPORTIVO;ASOCIACION DEPORTIVA TORRE DE LEMOS;SANTO DOMINGO, S/N;27400;27;LUGO;27031;MONFORTE DE LEMOS;982.400350;30/01/1987;2;ATLETISMO;0;;
C-01003;CLUBE DEPORTIVO;ASOCIACION DEPORTIVA TORRE DE LEMOS;SANTO DOMINGO, S/N;27400;27;LUGO;27031;MONFORTE DE LEMOS;982.400350;30/01/1987;4;BÁDMINTON;0;;
C-01003;CLUBE DEPORTIVO;ASOCIACION DEPORTIVA TORRE DE LEMOS;SANTO DOMINGO, S/N;27400;27;LUGO;27031;MONFORTE DE LEMOS;982.400350;30/01/1987;5;BALONCESTO;0;;
C-01003;CLUBE DEPORTIVO;ASOCIACION DEPORTIVA TORRE DE LEMOS;SANTO DOMINGO, S/N;27400;27;LUGO;27031;MONFORTE DE LEMOS;982.400350;30/01/1987;6;BALONMÁN;0;;
C-01003;CLUBE DEPORTIVO;ASOCIACION DEPORTIVA TORRE DE LEMOS;SANTO DOMINGO, S/N;27400;27;LUGO;27031;MONFORTE DE LEMOS;982.400350;30/01/1987;25;FÚTBOL SALA;0;;
C-01003;CLUBE DEPORTIVO;ASOCIACION DEPORTIVA TORRE DE LEMOS;SANTO DOMINGO, S/N;27400;27;LUGO;27031;MONFORTE DE LEMOS;982.400350;30/01/1987;36;NATACION;0;;
C-01003;CLUBE DEPORTIVO;ASOCIACION DEPORTIVA TORRE DE LEMOS;SANTO DOMINGO, S/N;27400;27;LUGO;27031;MONFORTE DE LEMOS;982.400350;30/01/1987;54;VOLEIBOL;0;;
C-01003;CLUBE DEPORTIVO;ASOCIACION DEPORTIVA TORRE DE LEMOS;SANTO DOMINGO, S/N;27400;27;LUGO;27031;MONFORTE DE LEMOS;982.400350;30/01/1987;56;XIMNASIA;0;;
C-10518;CLUBE DEPORTIVO;ASOCIACION DEPORTIVA Y CULTURAL MONTE FORTE;RÚA HUERTAS, 8 BAIXO;27400;27;LUGO;27031;MONFORTE DE LEMOS;630384976;23/06/2010;24;FÚTBOL;0;;
C-06673;CLUBE DEPORTIVO;ASOCIACION TECOR RIBEIRA SACRA;AS LAMAS S/N;27400;27;LUGO;27031;MONFORTE DE LEMOS;982150015;14/07/2000;11;CAZA;132;CAZA CO ARCO;
C-06673;CLUBE DEPORTIVO;ASOCIACION TECOR RIBEIRA SACRA;AS LAMAS S/N;27400;27;LUGO;27031;MONFORTE DE LEMOS;982150015;14/07/2000;11;CAZA;135;CAZA MAYOR;
C-06673;CLUBE DEPORTIVO;ASOCIACION TECOR RIBEIRA SACRA;AS LAMAS S/N;27400;27;LUGO;27031;MONFORTE DE LEMOS;982150015;14/07/2000;11;CAZA;136;CAZA MENOR;
C-08093;CLUBE DEPORTIVO;ASOCIACIÓN GALEGA DE PITCH & PUTT;FINCA ACEA-CAMPO DE GOLF;27410;27;LUGO;27031;MONFORTE DE LEMOS;982411774;26/03/2004;26;GOLF;0;;
C-11308;CLUBE DEPORTIVO;AUTO CLÁSICO RIBEIRA SACRA;PLAZA CARIDE Nº68-70 BAJO;27400;27;LUGO;27031;MONFORTE DE LEMOS;646886451;23/08/2012;3;AUTOMOBILISMO;0;;
C-03638;CLUBE DEPORTIVO;C. ARENAS;SAN LÁZARO 21. 1º;27400;27;LUGO;27031;MONFORTE DE LEMOS;678974202;09/09/1992;24;FÚTBOL;0;;
C-02931;CLUBE DEPORTIVO;C. ARTAI;CALVO SOTELO, 152;27400;27;LUGO;27031;MONFORTE DE LEMOS;982-404321;31/01/1991;25;FÚTBOL SALA;0;;
C-02931;CLUBE DEPORTIVO;C. ARTAI;CALVO SOTELO, 152;27400;27;LUGO;27031;MONFORTE DE LEMOS;982-404321;31/01/1991;46;SQUASH;0;;
C-02746;CLUBE DEPORTIVO;C. DE SOCORRISMO MONFORTE;RUA DEL CONDE, 12-3º;;27;LUGO;27031;MONFORTE DE LEMOS;982-402190;06/09/1990;45;SALVAMENTO E SOCORRISMO;0;;
C-00129;CLUBE DEPORTIVO;C. DE TIRO OLIMPICO CABE;AS LAMAS S/N;27400;27;LUGO;27031;MONFORTE DE LEMOS;982401798;19/12/1983;52;TIRO OLÍMPICO;229;TIRO O PRATO;
C-00129;CLUBE DEPORTIVO;C. DE TIRO OLIMPICO CABE;AS LAMAS S/N;27400;27;LUGO;27031;MONFORTE DE LEMOS;982401798;19/12/1983;52;TIRO OLÍMPICO;232;TIRO CON GRUESO CALIBRE;
C-00129;CLUBE DEPORTIVO;C. DE TIRO OLIMPICO CABE;AS LAMAS S/N;27400;27;LUGO;27031;MONFORTE DE LEMOS;982401798;19/12/1983;52;TIRO OLÍMPICO;233;TIRO CON PISTOLA LIBRE;
C-00129;CLUBE DEPORTIVO;C. DE TIRO OLIMPICO CABE;AS LAMAS S/N;27400;27;LUGO;27031;MONFORTE DE LEMOS;982401798;19/12/1983;52;TIRO OLÍMPICO;234;TIRO DE VELOCIDADE;
C-05076;CLUBE DEPORTIVO;C. ESCU. ELPY-SLOT MONFORTE;CAMINO COSTEIRO ,Nº 2 - BAJO;27400;27;LUGO;27031;MONFORTE DE LEMOS;410328;06/06/1996;0;DEPORTE EN XERAL OU NO INDICADO;77;POLIDEPORTIVA;
C-03534;CLUBE DEPORTIVO;C. I. PEREZ CURTO;REBOREDO;27400;27;LUGO;27031;MONFORTE DE LEMOS;;09/04/1992;5;BALONCESTO;0;;
C-03534;CLUBE DEPORTIVO;C. I. PEREZ CURTO;REBOREDO;27400;27;LUGO;27031;MONFORTE DE LEMOS;;09/04/1992;6;BALONMÁN;0;;
C-03534;CLUBE DEPORTIVO;C. I. PEREZ CURTO;REBOREDO;27400;27;LUGO;27031;MONFORTE DE LEMOS;;09/04/1992;25;FÚTBOL SALA;0;;
C-02352;CLUBE DEPORTIVO;C. LEMOS GIMNASIO;LAGARES, Nº71;27400;27;LUGO;27031;MONFORTE DE LEMOS;982-404722;21/11/1989;30;KÁRATE E D.A.;180;FULL CONTAC;
C-03869;CLUBE DEPORTIVO;C. NOS;SARRIA, Nº23;27400;27;LUGO;27031;MONFORTE DE LEMOS;982-401609;31/03/1993;5;BALONCESTO;0;;
C-06088;CLUBE DEPORTIVO;C. PEÑA CELTISTA MONFORTE;DUQUESA DE ALBA , 21;27400;27;LUGO;27031;MONFORTE DE LEMOS;982402203;08/01/1999;24;FÚTBOL;0;;
C-01607;CLUBE DEPORTIVO;C. PIATHLON DE MONFORTE;VALLE INCLAN, 52;;27;LUGO;27031;MONFORTE DE LEMOS;982-400432;08/09/1988;2;ATLETISMO;0;;
C-01607;CLUBE DEPORTIVO;C. PIATHLON DE MONFORTE;VALLE INCLAN, 52;;27;LUGO;27031;MONFORTE DE LEMOS;982-400432;08/09/1988;25;FÚTBOL SALA;0;;
C-01607;CLUBE DEPORTIVO;C. PIATHLON DE MONFORTE;VALLE INCLAN, 52;;27;LUGO;27031;MONFORTE DE LEMOS;982-400432;08/09/1988;36;NATACION;0;;
C-01607;CLUBE DEPORTIVO;C. PIATHLON DE MONFORTE;VALLE INCLAN, 52;;27;LUGO;27031;MONFORTE DE LEMOS;982-400432;08/09/1988;42;PIRAGÜISMO;0;;
C-03044;CLUBE DEPORTIVO;C. PINCARO;ROBERTO BAAMONDE, 56-58;27400;27;LUGO;27031;MONFORTE DE LEMOS;982-410422;04/04/1991;17;DEPORTES AÉREOS;0;;
C-03613;CLUBE DEPORTIVO;C. PIÑEIRA;PIÑEIRA-REGEIRA, Nº10;27410;27;LUGO;27031;MONFORTE DE LEMOS;982-410172;22/06/1992;52;TIRO OLÍMPICO;229;TIRO O PRATO;
C-03870;CLUBE DEPORTIVO;C. PROABRENTE;CTRA. DE CURRELOS;27400;27;LUGO;27031;MONFORTE DE LEMOS;982-403606;31/03/1993;5;BALONCESTO;0;;
C-01116;CLUBE DEPORTIVO;C. TENIS CUATRO VIENTOS;ROBERTO BAAMONDE,87;27400;27;LUGO;27031;MONFORTE DE LEMOS;982.402571;11/05/1987;48;TENIS;0;;
C-06087;CLUBE DEPORTIVO;C. VOLEIBOL MONFORTE;CARVO, 90, 3º;27400;27;LUGO;27031;MONFORTE DE LEMOS;982400128;08/01/1999;54;VOLEIBOL;0;;
C-06087;CLUBE DEPORTIVO;C. VOLEIBOL MONFORTE;CARVO, 90, 3º;27400;27;LUGO;27031;MONFORTE DE LEMOS;982400128;08/01/1999;39;PENTATLON MOD. E TRIATLON;212;TRIATLON;
C-06087;CLUBE DEPORTIVO;C. VOLEIBOL MONFORTE;CARVO, 90, 3º;27400;27;LUGO;27031;MONFORTE DE LEMOS;982400128;08/01/1999;42;PIRAGÜISMO;0;;
C-04735;CLUBE DEPORTIVO;C.E BALONCESTO MONFORTE;AVDA. DE GALICIA, 59-5;27400;27;LUGO;27031;MONFORTE DE LEMOS;982-403956;06/07/1995;5;BALONCESTO;0;;
C-04702;CLUBE DEPORTIVO;C.E DE PATINAXE O FERROVIARIO;CORUÑA, 14;27400;27;LUGO;27031;MONFORTE DE LEMOS;982-400780;20/06/1995;37;PATINAXE;0;;
C-04843;CLUBE DEPORTIVO;C.E KARTING DAVIÑA REY;DOCTOR CASARES, 63-67;;27;LUGO;27031;MONFORTE DE LEMOS;982-400460;27/11/1995;3;AUTOMOBILISMO;0;;
C-06611;CLUBE DEPORTIVO;C.M.Q.;RÚA ABELEDOS, 34-1º;27400;27;LUGO;27031;MONFORTE DE LEMOS;982400613;26/05/2000;22;ESPELEOLOXÍA;0;;
C-06611;CLUBE DEPORTIVO;C.M.Q.;RÚA ABELEDOS, 34-1º;27400;27;LUGO;27031;MONFORTE DE LEMOS;982400613;26/05/2000;33;MONTAÑISMO;0;;
C-12149;CLUBE DEPORTIVO;CASTELO BIKE CLUB;RUA VEIGUIÑA, 78;27400;27;LUGO;27031;MONFORTE DE LEMOS;629290495;16/12/2014;13;CICLISMO;0;;
C-06625;CLUBE DEPORTIVO;CLUB AEROLEMOS;RÚPINTOR LUIS SEOANE (C/CHANTADA);27400;27;LUGO;27031;MONFORTE DE LEMOS;982403920;07/06/2000;17;DEPORTES AÉREOS;0;;
C-14027;CLUBE DEPORTIVO;CLUB BALONCESTO LEMAVOS;CORREDOIRA, 33 3ºG;27400;27;LUGO;27031;MONFORTE DE LEMOS;690285524;18/09/2020;5;BALONCESTO;0;;
C-07216;CLUBE DEPORTIVO;CLUB BALONCESTO VAL DE LEMOS;RÚA CARUDE, 68 3ºA;27400;27;LUGO;27031;MONFORTE DE LEMOS;657338149;10/10/2001;5;BALONCESTO;0;;
C-14619;CLUBE DEPORTIVO;CLUB CAZADORES PEÑA PIÑEIRA TUIRIZ;PACIOS, 9 - SEOANE;27400;27;LUGO;27031;MONFORTE DE LEMOS;670730140;06/02/2023;11;CAZA;0;;
C-14619;CLUBE DEPORTIVO;CLUB CAZADORES PEÑA PIÑEIRA TUIRIZ;PACIOS, 9 - SEOANE;27400;27;LUGO;27031;MONFORTE DE LEMOS;670730140;06/02/2023;52;TIRO OLÍMPICO;0;;
C-12256;CLUBE DEPORTIVO;CLUB CICLISTA TORRE SAN VICENTE MONFORTE;DOUTOR CASARES, 155;27400;27;LUGO;27031;MONFORTE DE LEMOS;699938362;20/04/2015;13;CICLISMO;0;;
C-02900;CLUBE DEPORTIVO;CLUB COLOMBOFILO AIRES DE LEMOS;RAMON DEL VALLE INCLAN, 41;27400;27;LUGO;27031;MONFORTE DE LEMOS;982402134;08/01/1991;14;COLOMBOFILIA;0;;
C-09378;CLUBE DEPORTIVO;CLUB CONSTRUCCIONES Y REVESTIMIENTOS MANIAS FUTBOL SALA;RÚA SANTA CLARA, 55-2º;27400;27;LUGO;27031;MONFORTE DE LEMOS;627955041;10/07/2007;25;FÚTBOL SALA;0;;
C-13761;CLUBE DEPORTIVO;CLUB DE BUCEO CORSARIOS;CELSO EMILIO FERREIRO, 44-46 BAIXO;27400;27;LUGO;27031;MONFORTE DE LEMOS;982404657;04/09/2019;1;ACTIVIDADES SUBACUÁTICAS;0;;
C-13761;CLUBE DEPORTIVO;CLUB DE BUCEO CORSARIOS;CELSO EMILIO FERREIRO, 44-46 BAIXO;27400;27;LUGO;27031;MONFORTE DE LEMOS;982404657;04/09/2019;40;PESCA E CASTING;0;;
C-13760;CLUBE DEPORTIVO;CLUB DE CAZA TEMPLARIOS;CELSO EMILIO FERREIRO, 44-46 BAIXO;27400;27;LUGO;27031;MONFORTE DE LEMOS;982404657;04/09/2019;11;CAZA;0;;
C-11230;CLUBE DEPORTIVO;CLUB DE FUTBOL MONFORTE;RÚA MANUEL MARÍA, 22-1º D;27400;27;LUGO;27031;MONFORTE DE LEMOS;619378208;15/05/2012;24;FÚTBOL;0;;
C-06688;CLUBE DEPORTIVO;CLUB DE GOLF RIO CABE;FINCA ACEA LUGAR RIBASALTAS;27400;27;LUGO;27031;MONFORTE DE LEMOS;982411774;21/08/2000;26;GOLF;0;;
C-06608;CLUBE DEPORTIVO;CLUB DE MONTAÑA Y PIRAGÜISMO QUIXOS;RÚA CAMIÑO REAL, S/N;27400;27;LUGO;27031;MONFORTE DE LEMOS;982410268;23/05/2000;22;ESPELEOLOXÍA;0;;
C-06608;CLUBE DEPORTIVO;CLUB DE MONTAÑA Y PIRAGÜISMO QUIXOS;RÚA CAMIÑO REAL, S/N;27400;27;LUGO;27031;MONFORTE DE LEMOS;982410268;23/05/2000;33;MONTAÑISMO;0;;
C-06608;CLUBE DEPORTIVO;CLUB DE MONTAÑA Y PIRAGÜISMO QUIXOS;RÚA CAMIÑO REAL, S/N;27400;27;LUGO;27031;MONFORTE DE LEMOS;982410268;23/05/2000;42;PIRAGÜISMO;0;;
C-11454;CLUBE DEPORTIVO;CLUB DE ORIENTACIÓN MONFORTE DE LEMOS (COMOL);BENITO VICETTO Nº31;27400;27;LUGO;27031;MONFORTE DE LEMOS;661958816;26/12/2012;61;ORIENTACIÓN;0;;
C-11681;CLUBE DEPORTIVO;CLUB DE PADEL PADEL?ANTE;RÚA DOUTOR CASARES, 207/209;27400;27;LUGO;27031;MONFORTE DE LEMOS;649111024;09/09/2013;59;PÁDEL;0;;
